field_id,blind_id,present_order,panel,slide,cohort,batch,diet,split,sample_type,x,y,size,score,image,context
s3c186d_f14,s3c186d,84,14,R22--063-3_HE,unknown,2025-09-24HE,unknown,test,uniform,15360,23552,512,,images/s3c186d_015360_023552.jpg,context/s3c186d_015360_023552.jpg
s3c186d_f15,s3c186d,84,15,R22--063-3_HE,unknown,2025-09-24HE,unknown,test,uniform,15872,3584,512,,images/s3c186d_015872_003584.jpg,context/s3c186d_015872_003584.jpg
s3c186d_f16,s3c186d,84,16,R22--063-3_HE,unknown,2025-09-24HE,unknown,test,uniform,10240,23552,512,,images/s3c186d_010240_023552.jpg,context/s3c186d_010240_023552.jpg
s3c186d_f17,s3c186d,84,17,R22--063-3_HE,unknown,2025-09-24HE,unknown,test,repeat,28672,5632,512,,images/s3c186d_028672_005632.jpg,context/s3c186d_028672_005632.jpg
s3c186d_f18,s3c186d,84,18,R22--063-3_HE,unknown,2025-09-24HE,unknown,test,repeat,15360,23552,512,,images/s3c186d_015360_023552.jpg,context/s3c186d_015360_023552.jpg
s89dde5_f01,s89dde5,85,1,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,26112,8704,512,,images/s89dde5_026112_008704.jpg,context/s89dde5_026112_008704.jpg
s89dde5_f02,s89dde5,85,2,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,8192,13824,512,,images/s89dde5_008192_013824.jpg,context/s89dde5_008192_013824.jpg
s89dde5_f03,s89dde5,85,3,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,18944,20992,512,,images/s89dde5_018944_020992.jpg,context/s89dde5_018944_020992.jpg
s89dde5_f04,s89dde5,85,4,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,6656,17920,512,,images/s89dde5_006656_017920.jpg,context/s89dde5_006656_017920.jpg
s89dde5_f05,s89dde5,85,5,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,26112,14848,512,,images/s89dde5_026112_014848.jpg,context/s89dde5_026112_014848.jpg
s89dde5_f06,s89dde5,85,6,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,11776,8192,512,,images/s89dde5_011776_008192.jpg,context/s89dde5_011776_008192.jpg
s89dde5_f07,s89dde5,85,7,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,17408,12288,512,,images/s89dde5_017408_012288.jpg,context/s89dde5_017408_012288.jpg
s89dde5_f08,s89dde5,85,8,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,11264,10240,512,,images/s89dde5_011264_010240.jpg,context/s89dde5_011264_010240.jpg
s89dde5_f09,s89dde5,85,9,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,15360,9216,512,,images/s89dde5_015360_009216.jpg,context/s89dde5_015360_009216.jpg
s89dde5_f10,s89dde5,85,10,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,15360,23040,512,,images/s89dde5_015360_023040.jpg,context/s89dde5_015360_023040.jpg
s89dde5_f11,s89dde5,85,11,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,12800,25088,512,,images/s89dde5_012800_025088.jpg,context/s89dde5_012800_025088.jpg
s89dde5_f12,s89dde5,85,12,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,26112,17920,512,,images/s89dde5_026112_017920.jpg,context/s89dde5_026112_017920.jpg
s89dde5_f13,s89dde5,85,13,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,13312,18432,512,,images/s89dde5_013312_018432.jpg,context/s89dde5_013312_018432.jpg
s89dde5_f14,s89dde5,85,14,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,22528,22528,512,,images/s89dde5_022528_022528.jpg,context/s89dde5_022528_022528.jpg
s89dde5_f15,s89dde5,85,15,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,19456,23040,512,,images/s89dde5_019456_023040.jpg,context/s89dde5_019456_023040.jpg
s89dde5_f16,s89dde5,85,16,R25-345-5,unknown,2025-11-14HE,unknown,train,uniform,21504,24576,512,,images/s89dde5_021504_024576.jpg,context/s89dde5_021504_024576.jpg
s89dde5_f17,s89dde5,85,17,R25-345-5,unknown,2025-11-14HE,unknown,train,repeat,26112,14848,512,,images/s89dde5_026112_014848.jpg,context/s89dde5_026112_014848.jpg
s89dde5_f18,s89dde5,85,18,R25-345-5,unknown,2025-11-14HE,unknown,train,repeat,26112,17920,512,,images/s89dde5_026112_017920.jpg,context/s89dde5_026112_017920.jpg
s61af23_f01,s61af23,86,1,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,9728,22528,512,,images/s61af23_009728_022528.jpg,context/s61af23_009728_022528.jpg
s61af23_f02,s61af23,86,2,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,4096,6144,512,,images/s61af23_004096_006144.jpg,context/s61af23_004096_006144.jpg
s61af23_f03,s61af23,86,3,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,25600,24064,512,,images/s61af23_025600_024064.jpg,context/s61af23_025600_024064.jpg
s61af23_f04,s61af23,86,4,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,21504,19456,512,,images/s61af23_021504_019456.jpg,context/s61af23_021504_019456.jpg
s61af23_f05,s61af23,86,5,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,14848,23040,512,,images/s61af23_014848_023040.jpg,context/s61af23_014848_023040.jpg
s61af23_f06,s61af23,86,6,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,7680,6144,512,,images/s61af23_007680_006144.jpg,context/s61af23_007680_006144.jpg
s61af23_f07,s61af23,86,7,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,35328,19968,512,,images/s61af23_035328_019968.jpg,context/s61af23_035328_019968.jpg
s61af23_f08,s61af23,86,8,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,13312,11264,512,,images/s61af23_013312_011264.jpg,context/s61af23_013312_011264.jpg
s61af23_f09,s61af23,86,9,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,18432,7680,512,,images/s61af23_018432_007680.jpg,context/s61af23_018432_007680.jpg
s61af23_f10,s61af23,86,10,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,20992,9728,512,,images/s61af23_020992_009728.jpg,context/s61af23_020992_009728.jpg
s61af23_f11,s61af23,86,11,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,15360,7168,512,,images/s61af23_015360_007168.jpg,context/s61af23_015360_007168.jpg
s61af23_f12,s61af23,86,12,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,25600,16896,512,,images/s61af23_025600_016896.jpg,context/s61af23_025600_016896.jpg
s61af23_f13,s61af23,86,13,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,33792,15872,512,,images/s61af23_033792_015872.jpg,context/s61af23_033792_015872.jpg
s61af23_f14,s61af23,86,14,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,29696,28160,512,,images/s61af23_029696_028160.jpg,context/s61af23_029696_028160.jpg
s61af23_f15,s61af23,86,15,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,3584,11264,512,,images/s61af23_003584_011264.jpg,context/s61af23_003584_011264.jpg
s61af23_f16,s61af23,86,16,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,uniform,13824,5632,512,,images/s61af23_013824_005632.jpg,context/s61af23_013824_005632.jpg
s61af23_f17,s61af23,86,17,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,repeat,14848,23040,512,,images/s61af23_014848_023040.jpg,context/s61af23_014848_023040.jpg
s61af23_f18,s61af23,86,18,R26-041-14,unknown,P273-2026-02-13_Christina HE,unknown,train,repeat,25600,16896,512,,images/s61af23_025600_016896.jpg,context/s61af23_025600_016896.jpg
sd2c490_f01,sd2c490,87,1,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,47104,22528,512,,images/sd2c490_047104_022528.jpg,context/sd2c490_047104_022528.jpg
sd2c490_f02,sd2c490,87,2,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,18432,19968,512,,images/sd2c490_018432_019968.jpg,context/sd2c490_018432_019968.jpg
sd2c490_f03,sd2c490,87,3,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,32768,4608,512,,images/sd2c490_032768_004608.jpg,context/sd2c490_032768_004608.jpg
sd2c490_f04,sd2c490,87,4,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,7168,11776,512,,images/sd2c490_007168_011776.jpg,context/sd2c490_007168_011776.jpg
sd2c490_f05,sd2c490,87,5,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,29184,31744,512,,images/sd2c490_029184_031744.jpg,context/sd2c490_029184_031744.jpg
sd2c490_f06,sd2c490,87,6,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,38912,24064,512,,images/sd2c490_038912_024064.jpg,context/sd2c490_038912_024064.jpg
sd2c490_f07,sd2c490,87,7,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,31744,11264,512,,images/sd2c490_031744_011264.jpg,context/sd2c490_031744_011264.jpg
sd2c490_f08,sd2c490,87,8,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,29184,2560,512,,images/sd2c490_029184_002560.jpg,context/sd2c490_029184_002560.jpg
sd2c490_f09,sd2c490,87,9,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,20480,9728,512,,images/sd2c490_020480_009728.jpg,context/sd2c490_020480_009728.jpg
sd2c490_f10,sd2c490,87,10,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,36352,29184,512,,images/sd2c490_036352_029184.jpg,context/sd2c490_036352_029184.jpg
sd2c490_f11,sd2c490,87,11,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,11264,7168,512,,images/sd2c490_011264_007168.jpg,context/sd2c490_011264_007168.jpg
sd2c490_f12,sd2c490,87,12,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,43008,31744,512,,images/sd2c490_043008_031744.jpg,context/sd2c490_043008_031744.jpg
sd2c490_f13,sd2c490,87,13,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,27648,26624,512,,images/sd2c490_027648_026624.jpg,context/sd2c490_027648_026624.jpg
sd2c490_f14,sd2c490,87,14,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,14336,7680,512,,images/sd2c490_014336_007680.jpg,context/sd2c490_014336_007680.jpg
sd2c490_f15,sd2c490,87,15,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,20480,6144,512,,images/sd2c490_020480_006144.jpg,context/sd2c490_020480_006144.jpg
sd2c490_f16,sd2c490,87,16,R25-264-7,MASH,2025-08-25HE,unknown,train,uniform,26624,15872,512,,images/sd2c490_026624_015872.jpg,context/sd2c490_026624_015872.jpg
sd2c490_f17,sd2c490,87,17,R25-264-7,MASH,2025-08-25HE,unknown,train,repeat,43008,31744,512,,images/sd2c490_043008_031744.jpg,context/sd2c490_043008_031744.jpg
sd2c490_f18,sd2c490,87,18,R25-264-7,MASH,2025-08-25HE,unknown,train,repeat,14336,7680,512,,images/sd2c490_014336_007680.jpg,context/sd2c490_014336_007680.jpg
sed3271_f01,sed3271,88,1,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17920,14336,512,,images/sed3271_017920_014336.jpg,context/sed3271_017920_014336.jpg
sed3271_f02,sed3271,88,2,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22528,8704,512,,images/sed3271_022528_008704.jpg,context/sed3271_022528_008704.jpg
sed3271_f03,sed3271,88,3,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16384,13312,512,,images/sed3271_016384_013312.jpg,context/sed3271_016384_013312.jpg
sed3271_f04,sed3271,88,4,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,13824,7168,512,,images/sed3271_013824_007168.jpg,context/sed3271_013824_007168.jpg
sed3271_f05,sed3271,88,5,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22528,13824,512,,images/sed3271_022528_013824.jpg,context/sed3271_022528_013824.jpg
sed3271_f06,sed3271,88,6,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22016,20480,512,,images/sed3271_022016_020480.jpg,context/sed3271_022016_020480.jpg
sed3271_f07,sed3271,88,7,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,26112,18432,512,,images/sed3271_026112_018432.jpg,context/sed3271_026112_018432.jpg
sed3271_f08,sed3271,88,8,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10752,8704,512,,images/sed3271_010752_008704.jpg,context/sed3271_010752_008704.jpg
sed3271_f09,sed3271,88,9,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,28672,10752,512,,images/sed3271_028672_010752.jpg,context/sed3271_028672_010752.jpg
sed3271_f10,sed3271,88,10,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16896,8192,512,,images/sed3271_016896_008192.jpg,context/sed3271_016896_008192.jpg
sed3271_f11,sed3271,88,11,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16384,5120,512,,images/sed3271_016384_005120.jpg,context/sed3271_016384_005120.jpg
sed3271_f12,sed3271,88,12,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,26624,14336,512,,images/sed3271_026624_014336.jpg,context/sed3271_026624_014336.jpg
sed3271_f13,sed3271,88,13,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,3584,14336,512,,images/sed3271_003584_014336.jpg,context/sed3271_003584_014336.jpg
sed3271_f14,sed3271,88,14,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,11264,3584,512,,images/sed3271_011264_003584.jpg,context/sed3271_011264_003584.jpg
sed3271_f15,sed3271,88,15,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,19968,11776,512,,images/sed3271_019968_011776.jpg,context/sed3271_019968_011776.jpg
sed3271_f16,sed3271,88,16,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,26112,16896,512,,images/sed3271_026112_016896.jpg,context/sed3271_026112_016896.jpg
sed3271_f17,sed3271,88,17,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,26112,18432,512,,images/sed3271_026112_018432.jpg,context/sed3271_026112_018432.jpg
sed3271_f18,sed3271,88,18,R26-122-24_HE_87,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,26624,14336,512,,images/sed3271_026624_014336.jpg,context/sed3271_026624_014336.jpg
sa1bfff_f01,sa1bfff,89,1,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,55296,18432,512,,images/sa1bfff_055296_018432.jpg,context/sa1bfff_055296_018432.jpg
sa1bfff_f02,sa1bfff,89,2,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,30720,25600,512,,images/sa1bfff_030720_025600.jpg,context/sa1bfff_030720_025600.jpg
sa1bfff_f03,sa1bfff,89,3,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,14848,13824,512,,images/sa1bfff_014848_013824.jpg,context/sa1bfff_014848_013824.jpg
sa1bfff_f04,sa1bfff,89,4,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,14336,30720,512,,images/sa1bfff_014336_030720.jpg,context/sa1bfff_014336_030720.jpg
sa1bfff_f05,sa1bfff,89,5,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,57344,6656,512,,images/sa1bfff_057344_006656.jpg,context/sa1bfff_057344_006656.jpg
sa1bfff_f06,sa1bfff,89,6,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,32256,10240,512,,images/sa1bfff_032256_010240.jpg,context/sa1bfff_032256_010240.jpg
sa1bfff_f07,sa1bfff,89,7,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,34816,34816,512,,images/sa1bfff_034816_034816.jpg,context/sa1bfff_034816_034816.jpg
sa1bfff_f08,sa1bfff,89,8,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,12288,23552,512,,images/sa1bfff_012288_023552.jpg,context/sa1bfff_012288_023552.jpg
sa1bfff_f09,sa1bfff,89,9,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,25088,27136,512,,images/sa1bfff_025088_027136.jpg,context/sa1bfff_025088_027136.jpg
sa1bfff_f10,sa1bfff,89,10,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,45056,24576,512,,images/sa1bfff_045056_024576.jpg,context/sa1bfff_045056_024576.jpg
sa1bfff_f11,sa1bfff,89,11,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,53248,7168,512,,images/sa1bfff_053248_007168.jpg,context/sa1bfff_053248_007168.jpg
sa1bfff_f12,sa1bfff,89,12,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,25600,34816,512,,images/sa1bfff_025600_034816.jpg,context/sa1bfff_025600_034816.jpg
sa1bfff_f13,sa1bfff,89,13,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,55808,32768,512,,images/sa1bfff_055808_032768.jpg,context/sa1bfff_055808_032768.jpg
sa1bfff_f14,sa1bfff,89,14,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,48128,11264,512,,images/sa1bfff_048128_011264.jpg,context/sa1bfff_048128_011264.jpg
sa1bfff_f15,sa1bfff,89,15,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,45056,28672,512,,images/sa1bfff_045056_028672.jpg,context/sa1bfff_045056_028672.jpg
sa1bfff_f16,sa1bfff,89,16,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,55808,13312,512,,images/sa1bfff_055808_013312.jpg,context/sa1bfff_055808_013312.jpg
sa1bfff_f17,sa1bfff,89,17,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,repeat,25600,34816,512,,images/sa1bfff_025600_034816.jpg,context/sa1bfff_025600_034816.jpg
sa1bfff_f18,sa1bfff,89,18,R25-079_20_HE,unknown,2025-03-07_Jaya HE,unknown,train,repeat,55296,18432,512,,images/sa1bfff_055296_018432.jpg,context/sa1bfff_055296_018432.jpg
s6ff918_f01,s6ff918,90,1,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,9728,15872,512,,images/s6ff918_009728_015872.jpg,context/s6ff918_009728_015872.jpg
s6ff918_f02,s6ff918,90,2,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,19968,12800,512,,images/s6ff918_019968_012800.jpg,context/s6ff918_019968_012800.jpg
s6ff918_f03,s6ff918,90,3,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,14848,18432,512,,images/s6ff918_014848_018432.jpg,context/s6ff918_014848_018432.jpg
s6ff918_f04,s6ff918,90,4,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,3072,16896,512,,images/s6ff918_003072_016896.jpg,context/s6ff918_003072_016896.jpg
s6ff918_f05,s6ff918,90,5,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,10752,10240,512,,images/s6ff918_010752_010240.jpg,context/s6ff918_010752_010240.jpg
s6ff918_f06,s6ff918,90,6,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,20480,11776,512,,images/s6ff918_020480_011776.jpg,context/s6ff918_020480_011776.jpg
s6ff918_f07,s6ff918,90,7,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,12288,15872,512,,images/s6ff918_012288_015872.jpg,context/s6ff918_012288_015872.jpg
s6ff918_f08,s6ff918,90,8,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,16896,5632,512,,images/s6ff918_016896_005632.jpg,context/s6ff918_016896_005632.jpg
s6ff918_f09,s6ff918,90,9,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,9728,3584,512,,images/s6ff918_009728_003584.jpg,context/s6ff918_009728_003584.jpg
s6ff918_f10,s6ff918,90,10,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,14848,7168,512,,images/s6ff918_014848_007168.jpg,context/s6ff918_014848_007168.jpg
s6ff918_f11,s6ff918,90,11,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,23040,15872,512,,images/s6ff918_023040_015872.jpg,context/s6ff918_023040_015872.jpg
s6ff918_f12,s6ff918,90,12,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,25088,13312,512,,images/s6ff918_025088_013312.jpg,context/s6ff918_025088_013312.jpg
s6ff918_f13,s6ff918,90,13,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,27136,12800,512,,images/s6ff918_027136_012800.jpg,context/s6ff918_027136_012800.jpg
s6ff918_f14,s6ff918,90,14,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,16896,9216,512,,images/s6ff918_016896_009216.jpg,context/s6ff918_016896_009216.jpg
s6ff918_f15,s6ff918,90,15,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,10752,5632,512,,images/s6ff918_010752_005632.jpg,context/s6ff918_010752_005632.jpg
s6ff918_f16,s6ff918,90,16,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,uniform,16384,7168,512,,images/s6ff918_016384_007168.jpg,context/s6ff918_016384_007168.jpg
s6ff918_f17,s6ff918,90,17,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,repeat,3072,16896,512,,images/s6ff918_003072_016896.jpg,context/s6ff918_003072_016896.jpg
s6ff918_f18,s6ff918,90,18,R25-151-37_HE,unknown,2025-04-29HE,unknown,train,repeat,16896,9216,512,,images/s6ff918_016896_009216.jpg,context/s6ff918_016896_009216.jpg
s3795c7_f01,s3795c7,91,1,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,7168,9728,512,,images/s3795c7_007168_009728.jpg,context/s3795c7_007168_009728.jpg
s3795c7_f02,s3795c7,91,2,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,20992,22528,512,,images/s3795c7_020992_022528.jpg,context/s3795c7_020992_022528.jpg
s3795c7_f03,s3795c7,91,3,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,12288,14336,512,,images/s3795c7_012288_014336.jpg,context/s3795c7_012288_014336.jpg
s3795c7_f04,s3795c7,91,4,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,8192,4608,512,,images/s3795c7_008192_004608.jpg,context/s3795c7_008192_004608.jpg
s3795c7_f05,s3795c7,91,5,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,17920,14336,512,,images/s3795c7_017920_014336.jpg,context/s3795c7_017920_014336.jpg
s3795c7_f06,s3795c7,91,6,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,7680,17920,512,,images/s3795c7_007680_017920.jpg,context/s3795c7_007680_017920.jpg
s3795c7_f07,s3795c7,91,7,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,36864,14336,512,,images/s3795c7_036864_014336.jpg,context/s3795c7_036864_014336.jpg
s3795c7_f08,s3795c7,91,8,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,32768,10240,512,,images/s3795c7_032768_010240.jpg,context/s3795c7_032768_010240.jpg
s3795c7_f09,s3795c7,91,9,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,13824,24576,512,,images/s3795c7_013824_024576.jpg,context/s3795c7_013824_024576.jpg
s3795c7_f10,s3795c7,91,10,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,12288,17920,512,,images/s3795c7_012288_017920.jpg,context/s3795c7_012288_017920.jpg
s3795c7_f11,s3795c7,91,11,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,10752,12288,512,,images/s3795c7_010752_012288.jpg,context/s3795c7_010752_012288.jpg
s3795c7_f12,s3795c7,91,12,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,5120,15360,512,,images/s3795c7_005120_015360.jpg,context/s3795c7_005120_015360.jpg
s3795c7_f13,s3795c7,91,13,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,12800,22528,512,,images/s3795c7_012800_022528.jpg,context/s3795c7_012800_022528.jpg
s3795c7_f14,s3795c7,91,14,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,8704,10752,512,,images/s3795c7_008704_010752.jpg,context/s3795c7_008704_010752.jpg
s3795c7_f15,s3795c7,91,15,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,32768,24064,512,,images/s3795c7_032768_024064.jpg,context/s3795c7_032768_024064.jpg
s3795c7_f16,s3795c7,91,16,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,14848,28160,512,,images/s3795c7_014848_028160.jpg,context/s3795c7_014848_028160.jpg
s3795c7_f17,s3795c7,91,17,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,repeat,17920,14336,512,,images/s3795c7_017920_014336.jpg,context/s3795c7_017920_014336.jpg
s3795c7_f18,s3795c7,91,18,R25-223-16_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,repeat,32768,24064,512,,images/s3795c7_032768_024064.jpg,context/s3795c7_032768_024064.jpg
sc0e9a7_f01,sc0e9a7,92,1,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,22016,16896,512,3.8944775157362095,images/sc0e9a7_022016_016896.jpg,context/sc0e9a7_022016_016896.jpg
sc0e9a7_f02,sc0e9a7,92,2,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,15360,18432,512,5.661020391776898,images/sc0e9a7_015360_018432.jpg,context/sc0e9a7_015360_018432.jpg
sc0e9a7_f03,sc0e9a7,92,3,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,24064,18432,512,,images/sc0e9a7_024064_018432.jpg,context/sc0e9a7_024064_018432.jpg
sc0e9a7_f04,sc0e9a7,92,4,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,12288,16384,512,1.968571311268716,images/sc0e9a7_012288_016384.jpg,context/sc0e9a7_012288_016384.jpg
sc0e9a7_f05,sc0e9a7,92,5,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,22016,18432,512,4.599023978914831,images/sc0e9a7_022016_018432.jpg,context/sc0e9a7_022016_018432.jpg
sc0e9a7_f06,sc0e9a7,92,6,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,8192,18432,512,1.684392883483276,images/sc0e9a7_008192_018432.jpg,context/sc0e9a7_008192_018432.jpg
sc0e9a7_f07,sc0e9a7,92,7,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,11776,18432,512,2.9136256853872697,images/sc0e9a7_011776_018432.jpg,context/sc0e9a7_011776_018432.jpg
sc0e9a7_f08,sc0e9a7,92,8,R22--063-10_HE,unknown,2025-09-24HE,unknown,train,uniform,31744,18432,512,1.6117480994310778,images/sc0e9a7_031744_018432.jpg,context/sc0e9a7_031744_018432.jpg
