order,tile_id,slide,image,context,tile_um,context_um,core_box,dup_of
691,R25-264-12_x015360_y014848,R25-264-12,images/R25-264-12_x015360_y014848.png,context/R25-264-12_x015360_y014848.jpg,253.6,760.8,341 341 341 341,
692,R25-264-13_x035840_y023040,R25-264-13,images/R25-264-13_x035840_y023040.png,context/R25-264-13_x035840_y023040.jpg,253.6,760.8,341 341 341 341,
693,R25-264-37_x018944_y010240__r2,R25-264-37,images/R25-264-37_x018944_y010240.png,context/R25-264-37_x018944_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-37_x018944_y010240
694,R25-264-37_x031232_y020480,R25-264-37,images/R25-264-37_x031232_y020480.png,context/R25-264-37_x031232_y020480.jpg,253.6,760.8,341 341 341 341,
695,R26-122-15_HE_85_x017920_y014336,R26-122-15_HE_85,images/R26-122-15_HE_85_x017920_y014336.png,context/R26-122-15_HE_85_x017920_y014336.jpg,253.6,760.8,341 341 341 341,
696,R25-264-37_x026112_y007680,R25-264-37,images/R25-264-37_x026112_y007680.png,context/R25-264-37_x026112_y007680.jpg,253.6,760.8,341 341 341 341,
697,R25-264-31_x016896_y016384,R25-264-31,images/R25-264-31_x016896_y016384.png,context/R25-264-31_x016896_y016384.jpg,253.6,760.8,341 341 341 341,
698,R25-264-12_x034304_y010752,R25-264-12,images/R25-264-12_x034304_y010752.png,context/R25-264-12_x034304_y010752.jpg,253.6,760.8,341 341 341 341,
699,R25-264-3_x034816_y020992,R25-264-3,images/R25-264-3_x034816_y020992.png,context/R25-264-3_x034816_y020992.jpg,253.6,760.8,341 341 341 341,
700,R25-264-13_x041472_y018944,R25-264-13,images/R25-264-13_x041472_y018944.png,context/R25-264-13_x041472_y018944.jpg,253.6,760.8,341 341 341 341,
701,R25-264-12_x038912_y021504,R25-264-12,images/R25-264-12_x038912_y021504.png,context/R25-264-12_x038912_y021504.jpg,253.6,760.8,341 341 341 341,
702,R25-264-1_x016896_y021504,R25-264-1,images/R25-264-1_x016896_y021504.png,context/R25-264-1_x016896_y021504.jpg,253.6,760.8,341 341 341 341,
703,R25-264-37_x024064_y008704,R25-264-37,images/R25-264-37_x024064_y008704.png,context/R25-264-37_x024064_y008704.jpg,253.6,760.8,341 341 341 341,
704,R26-122-3_HE_72_x011264_y015872,R26-122-3_HE_72,images/R26-122-3_HE_72_x011264_y015872.png,context/R26-122-3_HE_72_x011264_y015872.jpg,253.6,760.8,341 341 341 341,
705,R26-122-31_HE_98_x023040_y009728,R26-122-31_HE_98,images/R26-122-31_HE_98_x023040_y009728.png,context/R26-122-31_HE_98_x023040_y009728.jpg,253.6,760.8,341 341 341 341,
706,R26-122-2_HE_71_x017408_y012800,R26-122-2_HE_71,images/R26-122-2_HE_71_x017408_y012800.png,context/R26-122-2_HE_71_x017408_y012800.jpg,253.6,760.8,341 341 341 341,
707,R25-264-36_x008192_y016384__r2,R25-264-36,images/R25-264-36_x008192_y016384.png,context/R25-264-36_x008192_y016384.jpg,253.6,760.8,341 341 341 341,R25-264-36_x008192_y016384
708,R25-264-35_x020480_y009728,R25-264-35,images/R25-264-35_x020480_y009728.png,context/R25-264-35_x020480_y009728.jpg,253.6,760.8,341 341 341 341,
709,R25-264-12_x025088_y022016,R25-264-12,images/R25-264-12_x025088_y022016.png,context/R25-264-12_x025088_y022016.jpg,253.6,760.8,341 341 341 341,
710,R25-264-33_x025600_y015360,R25-264-33,images/R25-264-33_x025600_y015360.png,context/R25-264-33_x025600_y015360.jpg,253.6,760.8,341 341 341 341,
711,R25-264-3_x010752_y014848__r2,R25-264-3,images/R25-264-3_x010752_y014848.png,context/R25-264-3_x010752_y014848.jpg,253.6,760.8,341 341 341 341,R25-264-3_x010752_y014848
712,R25-264-36_x007168_y007168,R25-264-36,images/R25-264-36_x007168_y007168.png,context/R25-264-36_x007168_y007168.jpg,253.6,760.8,341 341 341 341,
713,R25-264-33_x011776_y018432,R25-264-33,images/R25-264-33_x011776_y018432.png,context/R25-264-33_x011776_y018432.jpg,253.6,760.8,341 341 341 341,
714,R26-122-1_HE_70_x018944_y014848__r2,R26-122-1_HE_70,images/R26-122-1_HE_70_x018944_y014848.png,context/R26-122-1_HE_70_x018944_y014848.jpg,253.6,760.8,341 341 341 341,R26-122-1_HE_70_x018944_y014848
715,R26-122-26_HE_107_x014336_y011264,R26-122-26_HE_107,images/R26-122-26_HE_107_x014336_y011264.png,context/R26-122-26_HE_107_x014336_y011264.jpg,253.6,760.8,341 341 341 341,
716,R25-264-12_x040960_y022016,R25-264-12,images/R25-264-12_x040960_y022016.png,context/R25-264-12_x040960_y022016.jpg,253.6,760.8,341 341 341 341,
717,R26-122-6_HE_75_x007680_y011264,R26-122-6_HE_75,images/R26-122-6_HE_75_x007680_y011264.png,context/R26-122-6_HE_75_x007680_y011264.jpg,253.6,760.8,341 341 341 341,
718,R26-122-1_HE_70_x010752_y013824,R26-122-1_HE_70,images/R26-122-1_HE_70_x010752_y013824.png,context/R26-122-1_HE_70_x010752_y013824.jpg,253.6,760.8,341 341 341 341,
719,R26-122-9_HE_78_x006144_y011264,R26-122-9_HE_78,images/R26-122-9_HE_78_x006144_y011264.png,context/R26-122-9_HE_78_x006144_y011264.jpg,253.6,760.8,341 341 341 341,
720,R25-264-3_x019968_y020992,R25-264-3,images/R25-264-3_x019968_y020992.png,context/R25-264-3_x019968_y020992.jpg,253.6,760.8,341 341 341 341,
721,R25-264-1_x017920_y023040,R25-264-1,images/R25-264-1_x017920_y023040.png,context/R25-264-1_x017920_y023040.jpg,253.6,760.8,341 341 341 341,
722,R25-264-31_x027136_y009728,R25-264-31,images/R25-264-31_x027136_y009728.png,context/R25-264-31_x027136_y009728.jpg,253.6,760.8,341 341 341 341,
723,R25-264-1_x026112_y023040,R25-264-1,images/R25-264-1_x026112_y023040.png,context/R25-264-1_x026112_y023040.jpg,253.6,760.8,341 341 341 341,
724,R25-264-11_x016384_y027136,R25-264-11,images/R25-264-11_x016384_y027136.png,context/R25-264-11_x016384_y027136.jpg,253.6,760.8,341 341 341 341,
725,R26-122-12_HE_81_x005632_y016384,R26-122-12_HE_81,images/R26-122-12_HE_81_x005632_y016384.png,context/R26-122-12_HE_81_x005632_y016384.jpg,253.6,760.8,341 341 341 341,
726,R25-264-11_x017920_y012288,R25-264-11,images/R25-264-11_x017920_y012288.png,context/R25-264-11_x017920_y012288.jpg,253.6,760.8,341 341 341 341,
727,R26-122-2_HE_71_x007168_y010240__r2,R26-122-2_HE_71,images/R26-122-2_HE_71_x007168_y010240.png,context/R26-122-2_HE_71_x007168_y010240.jpg,253.6,760.8,341 341 341 341,R26-122-2_HE_71_x007168_y010240
728,R25-264-36_x007168_y016384,R25-264-36,images/R25-264-36_x007168_y016384.png,context/R25-264-36_x007168_y016384.jpg,253.6,760.8,341 341 341 341,
729,R25-264-36_x031232_y007168,R25-264-36,images/R25-264-36_x031232_y007168.png,context/R25-264-36_x031232_y007168.jpg,253.6,760.8,341 341 341 341,
730,R25-264-31_x027648_y015360,R25-264-31,images/R25-264-31_x027648_y015360.png,context/R25-264-31_x027648_y015360.jpg,253.6,760.8,341 341 341 341,
731,R25-264-1_x006656_y020992,R25-264-1,images/R25-264-1_x006656_y020992.png,context/R25-264-1_x006656_y020992.jpg,253.6,760.8,341 341 341 341,
732,R26-122-34_HE_93_x005120_y008704,R26-122-34_HE_93,images/R26-122-34_HE_93_x005120_y008704.png,context/R26-122-34_HE_93_x005120_y008704.jpg,253.6,760.8,341 341 341 341,
733,R26-122-3_HE_72_x011264_y010240,R26-122-3_HE_72,images/R26-122-3_HE_72_x011264_y010240.png,context/R26-122-3_HE_72_x011264_y010240.jpg,253.6,760.8,341 341 341 341,
734,R25-264-36_x012288_y012288,R25-264-36,images/R25-264-36_x012288_y012288.png,context/R25-264-36_x012288_y012288.jpg,253.6,760.8,341 341 341 341,
735,R25-264-37_x025600_y009216,R25-264-37,images/R25-264-37_x025600_y009216.png,context/R25-264-37_x025600_y009216.jpg,253.6,760.8,341 341 341 341,
736,R25-264-33_x012288_y019968,R25-264-33,images/R25-264-33_x012288_y019968.png,context/R25-264-33_x012288_y019968.jpg,253.6,760.8,341 341 341 341,
737,R25-264-3_x030208_y027648,R25-264-3,images/R25-264-3_x030208_y027648.png,context/R25-264-3_x030208_y027648.jpg,253.6,760.8,341 341 341 341,
738,R25-264-37_x024064_y007680,R25-264-37,images/R25-264-37_x024064_y007680.png,context/R25-264-37_x024064_y007680.jpg,253.6,760.8,341 341 341 341,
739,R26-122-6_HE_75_x022016_y018432,R26-122-6_HE_75,images/R26-122-6_HE_75_x022016_y018432.png,context/R26-122-6_HE_75_x022016_y018432.jpg,253.6,760.8,341 341 341 341,
740,R25-264-36_x022528_y007168,R25-264-36,images/R25-264-36_x022528_y007168.png,context/R25-264-36_x022528_y007168.jpg,253.6,760.8,341 341 341 341,
741,R25-264-13_x026624_y023040,R25-264-13,images/R25-264-13_x026624_y023040.png,context/R25-264-13_x026624_y023040.jpg,253.6,760.8,341 341 341 341,
742,R25-264-13_x027648_y023040,R25-264-13,images/R25-264-13_x027648_y023040.png,context/R25-264-13_x027648_y023040.jpg,253.6,760.8,341 341 341 341,
743,R26-122-15_HE_85_x011264_y014336,R26-122-15_HE_85,images/R26-122-15_HE_85_x011264_y014336.png,context/R26-122-15_HE_85_x011264_y014336.jpg,253.6,760.8,341 341 341 341,
744,R25-264-35_x007168_y015360,R25-264-35,images/R25-264-35_x007168_y015360.png,context/R25-264-35_x007168_y015360.jpg,253.6,760.8,341 341 341 341,
745,R25-264-36_x036864_y015872,R25-264-36,images/R25-264-36_x036864_y015872.png,context/R25-264-36_x036864_y015872.jpg,253.6,760.8,341 341 341 341,
746,R25-264-1_x007680_y024064,R25-264-1,images/R25-264-1_x007680_y024064.png,context/R25-264-1_x007680_y024064.jpg,253.6,760.8,341 341 341 341,
747,R26-122-6_HE_75_x012800_y010240,R26-122-6_HE_75,images/R26-122-6_HE_75_x012800_y010240.png,context/R26-122-6_HE_75_x012800_y010240.jpg,253.6,760.8,341 341 341 341,
748,R26-122-12_HE_81_x012288_y016896__r2,R26-122-12_HE_81,images/R26-122-12_HE_81_x012288_y016896.png,context/R26-122-12_HE_81_x012288_y016896.jpg,253.6,760.8,341 341 341 341,R26-122-12_HE_81_x012288_y016896
749,R25-264-3_x033792_y020992,R25-264-3,images/R25-264-3_x033792_y020992.png,context/R25-264-3_x033792_y020992.jpg,253.6,760.8,341 341 341 341,
750,R26-122-6_HE_75_x003584_y011264,R26-122-6_HE_75,images/R26-122-6_HE_75_x003584_y011264.png,context/R26-122-6_HE_75_x003584_y011264.jpg,253.6,760.8,341 341 341 341,
751,R25-264-13_x038400_y023040,R25-264-13,images/R25-264-13_x038400_y023040.png,context/R25-264-13_x038400_y023040.jpg,253.6,760.8,341 341 341 341,
752,R25-264-12_x015360_y011264,R25-264-12,images/R25-264-12_x015360_y011264.png,context/R25-264-12_x015360_y011264.jpg,253.6,760.8,341 341 341 341,
753,R25-264-33_x008192_y015360,R25-264-33,images/R25-264-33_x008192_y015360.png,context/R25-264-33_x008192_y015360.jpg,253.6,760.8,341 341 341 341,
754,R25-264-34_x026112_y018432,R25-264-34,images/R25-264-34_x026112_y018432.png,context/R25-264-34_x026112_y018432.jpg,253.6,760.8,341 341 341 341,
755,R26-122-34_HE_93_x010752_y007680,R26-122-34_HE_93,images/R26-122-34_HE_93_x010752_y007680.png,context/R26-122-34_HE_93_x010752_y007680.jpg,253.6,760.8,341 341 341 341,
756,R25-264-3_x028672_y014336,R25-264-3,images/R25-264-3_x028672_y014336.png,context/R25-264-3_x028672_y014336.jpg,253.6,760.8,341 341 341 341,
757,R25-264-37_x018944_y008192,R25-264-37,images/R25-264-37_x018944_y008192.png,context/R25-264-37_x018944_y008192.jpg,253.6,760.8,341 341 341 341,
758,R25-264-11_x028672_y026112,R25-264-11,images/R25-264-11_x028672_y026112.png,context/R25-264-11_x028672_y026112.jpg,253.6,760.8,341 341 341 341,
759,R25-264-31_x021504_y010240,R25-264-31,images/R25-264-31_x021504_y010240.png,context/R25-264-31_x021504_y010240.jpg,253.6,760.8,341 341 341 341,
760,R26-122-10_HE_79_x016384_y008704,R26-122-10_HE_79,images/R26-122-10_HE_79_x016384_y008704.png,context/R26-122-10_HE_79_x016384_y008704.jpg,253.6,760.8,341 341 341 341,
761,R25-264-31_x015872_y016896,R25-264-31,images/R25-264-31_x015872_y016896.png,context/R25-264-31_x015872_y016896.jpg,253.6,760.8,341 341 341 341,
762,R25-264-10_x028160_y011264,R25-264-10,images/R25-264-10_x028160_y011264.png,context/R25-264-10_x028160_y011264.jpg,253.6,760.8,341 341 341 341,
763,R25-264-32_x010752_y022528,R25-264-32,images/R25-264-32_x010752_y022528.png,context/R25-264-32_x010752_y022528.jpg,253.6,760.8,341 341 341 341,
764,R25-264-34_x008704_y009728,R25-264-34,images/R25-264-34_x008704_y009728.png,context/R25-264-34_x008704_y009728.jpg,253.6,760.8,341 341 341 341,
765,R25-264-12_x031744_y015360__r2,R25-264-12,images/R25-264-12_x031744_y015360.png,context/R25-264-12_x031744_y015360.jpg,253.6,760.8,341 341 341 341,R25-264-12_x031744_y015360
766,R25-264-3_x015872_y007680,R25-264-3,images/R25-264-3_x015872_y007680.png,context/R25-264-3_x015872_y007680.jpg,253.6,760.8,341 341 341 341,
767,R25-264-13_x030208_y023040,R25-264-13,images/R25-264-13_x030208_y023040.png,context/R25-264-13_x030208_y023040.jpg,253.6,760.8,341 341 341 341,
768,R25-264-3_x030208_y014336,R25-264-3,images/R25-264-3_x030208_y014336.png,context/R25-264-3_x030208_y014336.jpg,253.6,760.8,341 341 341 341,
769,R25-264-1_x007680_y021504,R25-264-1,images/R25-264-1_x007680_y021504.png,context/R25-264-1_x007680_y021504.jpg,253.6,760.8,341 341 341 341,
770,R25-264-30_x012288_y026624,R25-264-30,images/R25-264-30_x012288_y026624.png,context/R25-264-30_x012288_y026624.jpg,253.6,760.8,341 341 341 341,
771,R25-264-10_x017920_y021504,R25-264-10,images/R25-264-10_x017920_y021504.png,context/R25-264-10_x017920_y021504.jpg,253.6,760.8,341 341 341 341,
772,R25-264-35_x007680_y019968,R25-264-35,images/R25-264-35_x007680_y019968.png,context/R25-264-35_x007680_y019968.jpg,253.6,760.8,341 341 341 341,
773,R25-264-10_x026112_y016384__r2,R25-264-10,images/R25-264-10_x026112_y016384.png,context/R25-264-10_x026112_y016384.jpg,253.6,760.8,341 341 341 341,R25-264-10_x026112_y016384
774,R25-264-33_x008192_y007680,R25-264-33,images/R25-264-33_x008192_y007680.png,context/R25-264-33_x008192_y007680.jpg,253.6,760.8,341 341 341 341,
775,R25-264-33_x007168_y007680,R25-264-33,images/R25-264-33_x007168_y007680.png,context/R25-264-33_x007168_y007680.jpg,253.6,760.8,341 341 341 341,
776,R26-122-1_HE_70_x022528_y018944,R26-122-1_HE_70,images/R26-122-1_HE_70_x022528_y018944.png,context/R26-122-1_HE_70_x022528_y018944.jpg,253.6,760.8,341 341 341 341,
777,R25-264-34_x020992_y018944,R25-264-34,images/R25-264-34_x020992_y018944.png,context/R25-264-34_x020992_y018944.jpg,253.6,760.8,341 341 341 341,
778,R25-264-3_x032768_y027648,R25-264-3,images/R25-264-3_x032768_y027648.png,context/R25-264-3_x032768_y027648.jpg,253.6,760.8,341 341 341 341,
779,R26-122-17_HE_101_x026112_y017408,R26-122-17_HE_101,images/R26-122-17_HE_101_x026112_y017408.png,context/R26-122-17_HE_101_x026112_y017408.jpg,253.6,760.8,341 341 341 341,
780,R25-264-3_x016896_y007168,R25-264-3,images/R25-264-3_x016896_y007168.png,context/R25-264-3_x016896_y007168.jpg,253.6,760.8,341 341 341 341,
781,R26-122-23_HE_91_x010240_y015360,R26-122-23_HE_91,images/R26-122-23_HE_91_x010240_y015360.png,context/R26-122-23_HE_91_x010240_y015360.jpg,253.6,760.8,341 341 341 341,
782,R25-264-33_x010240_y018432,R25-264-33,images/R25-264-33_x010240_y018432.png,context/R25-264-33_x010240_y018432.jpg,253.6,760.8,341 341 341 341,
783,R25-264-31_x032256_y019968,R25-264-31,images/R25-264-31_x032256_y019968.png,context/R25-264-31_x032256_y019968.jpg,253.6,760.8,341 341 341 341,
784,R25-264-36_x030208_y006656,R25-264-36,images/R25-264-36_x030208_y006656.png,context/R25-264-36_x030208_y006656.jpg,253.6,760.8,341 341 341 341,
785,R26-122-34_HE_93_x006144_y013312__r2,R26-122-34_HE_93,images/R26-122-34_HE_93_x006144_y013312.png,context/R26-122-34_HE_93_x006144_y013312.jpg,253.6,760.8,341 341 341 341,R26-122-34_HE_93_x006144_y013312
786,R25-264-37_x015872_y010240,R25-264-37,images/R25-264-37_x015872_y010240.png,context/R25-264-37_x015872_y010240.jpg,253.6,760.8,341 341 341 341,
787,R25-264-30_x018432_y008192,R25-264-30,images/R25-264-30_x018432_y008192.png,context/R25-264-30_x018432_y008192.jpg,253.6,760.8,341 341 341 341,
788,R26-122-9_HE_78_x012800_y019968,R26-122-9_HE_78,images/R26-122-9_HE_78_x012800_y019968.png,context/R26-122-9_HE_78_x012800_y019968.jpg,253.6,760.8,341 341 341 341,
789,R25-264-1_x021504_y023040,R25-264-1,images/R25-264-1_x021504_y023040.png,context/R25-264-1_x021504_y023040.jpg,253.6,760.8,341 341 341 341,
790,R25-264-31_x012288_y016896,R25-264-31,images/R25-264-31_x012288_y016896.png,context/R25-264-31_x012288_y016896.jpg,253.6,760.8,341 341 341 341,
791,R25-264-36_x013824_y012288,R25-264-36,images/R25-264-36_x013824_y012288.png,context/R25-264-36_x013824_y012288.jpg,253.6,760.8,341 341 341 341,
792,R25-264-3_x013312_y028160,R25-264-3,images/R25-264-3_x013312_y028160.png,context/R25-264-3_x013312_y028160.jpg,253.6,760.8,341 341 341 341,
793,R25-264-36_x022016_y016384,R25-264-36,images/R25-264-36_x022016_y016384.png,context/R25-264-36_x022016_y016384.jpg,253.6,760.8,341 341 341 341,
794,R26-122-10_HE_79_x006656_y010240,R26-122-10_HE_79,images/R26-122-10_HE_79_x006656_y010240.png,context/R26-122-10_HE_79_x006656_y010240.jpg,253.6,760.8,341 341 341 341,
795,R25-264-33_x015872_y019456,R25-264-33,images/R25-264-33_x015872_y019456.png,context/R25-264-33_x015872_y019456.jpg,253.6,760.8,341 341 341 341,
796,R26-122-6_HE_75_x018432_y009728,R26-122-6_HE_75,images/R26-122-6_HE_75_x018432_y009728.png,context/R26-122-6_HE_75_x018432_y009728.jpg,253.6,760.8,341 341 341 341,
797,R25-264-35_x035328_y019456,R25-264-35,images/R25-264-35_x035328_y019456.png,context/R25-264-35_x035328_y019456.jpg,253.6,760.8,341 341 341 341,
798,R26-122-23_HE_91_x024576_y014336,R26-122-23_HE_91,images/R26-122-23_HE_91_x024576_y014336.png,context/R26-122-23_HE_91_x024576_y014336.jpg,253.6,760.8,341 341 341 341,
799,R25-264-36_x022528_y020992,R25-264-36,images/R25-264-36_x022528_y020992.png,context/R25-264-36_x022528_y020992.jpg,253.6,760.8,341 341 341 341,
800,R25-264-3_x048128_y014336,R25-264-3,images/R25-264-3_x048128_y014336.png,context/R25-264-3_x048128_y014336.jpg,253.6,760.8,341 341 341 341,
801,R25-264-11_x030208_y011776,R25-264-11,images/R25-264-11_x030208_y011776.png,context/R25-264-11_x030208_y011776.jpg,253.6,760.8,341 341 341 341,
802,R25-264-32_x026112_y019456,R25-264-32,images/R25-264-32_x026112_y019456.png,context/R25-264-32_x026112_y019456.jpg,253.6,760.8,341 341 341 341,
803,R25-264-1_x023552_y022528,R25-264-1,images/R25-264-1_x023552_y022528.png,context/R25-264-1_x023552_y022528.jpg,253.6,760.8,341 341 341 341,
804,R26-122-9_HE_78_x010752_y019456,R26-122-9_HE_78,images/R26-122-9_HE_78_x010752_y019456.png,context/R26-122-9_HE_78_x010752_y019456.jpg,253.6,760.8,341 341 341 341,
805,R25-264-10_x022528_y021504,R25-264-10,images/R25-264-10_x022528_y021504.png,context/R25-264-10_x022528_y021504.jpg,253.6,760.8,341 341 341 341,
806,R25-264-34_x014848_y010240,R25-264-34,images/R25-264-34_x014848_y010240.png,context/R25-264-34_x014848_y010240.jpg,253.6,760.8,341 341 341 341,
807,R25-264-32_x044032_y022016,R25-264-32,images/R25-264-32_x044032_y022016.png,context/R25-264-32_x044032_y022016.jpg,253.6,760.8,341 341 341 341,
808,R26-122-29_HE_82_x006144_y017408,R26-122-29_HE_82,images/R26-122-29_HE_82_x006144_y017408.png,context/R26-122-29_HE_82_x006144_y017408.jpg,253.6,760.8,341 341 341 341,
809,R26-122-19_HE_103_x021504_y013312,R26-122-19_HE_103,images/R26-122-19_HE_103_x021504_y013312.png,context/R26-122-19_HE_103_x021504_y013312.jpg,253.6,760.8,341 341 341 341,
810,R25-264-30_x012288_y008192,R25-264-30,images/R25-264-30_x012288_y008192.png,context/R25-264-30_x012288_y008192.jpg,253.6,760.8,341 341 341 341,
811,R26-122-23_HE_91_x016896_y015360,R26-122-23_HE_91,images/R26-122-23_HE_91_x016896_y015360.png,context/R26-122-23_HE_91_x016896_y015360.jpg,253.6,760.8,341 341 341 341,
812,R25-264-36_x014848_y016896,R25-264-36,images/R25-264-36_x014848_y016896.png,context/R25-264-36_x014848_y016896.jpg,253.6,760.8,341 341 341 341,
813,R25-264-3_x048128_y027648,R25-264-3,images/R25-264-3_x048128_y027648.png,context/R25-264-3_x048128_y027648.jpg,253.6,760.8,341 341 341 341,
814,R25-264-13_x016384_y011776,R25-264-13,images/R25-264-13_x016384_y011776.png,context/R25-264-13_x016384_y011776.jpg,253.6,760.8,341 341 341 341,
815,R25-264-31_x015360_y009728__r2,R25-264-31,images/R25-264-31_x015360_y009728.png,context/R25-264-31_x015360_y009728.jpg,253.6,760.8,341 341 341 341,R25-264-31_x015360_y009728
816,R25-264-32_x030720_y010752,R25-264-32,images/R25-264-32_x030720_y010752.png,context/R25-264-32_x030720_y010752.jpg,253.6,760.8,341 341 341 341,
817,R25-264-3_x032768_y014336,R25-264-3,images/R25-264-3_x032768_y014336.png,context/R25-264-3_x032768_y014336.jpg,253.6,760.8,341 341 341 341,
818,R25-264-37_x033280_y008192,R25-264-37,images/R25-264-37_x033280_y008192.png,context/R25-264-37_x033280_y008192.jpg,253.6,760.8,341 341 341 341,
819,R25-264-35_x019456_y019456,R25-264-35,images/R25-264-35_x019456_y019456.png,context/R25-264-35_x019456_y019456.jpg,253.6,760.8,341 341 341 341,
820,R25-264-32_x018944_y022528__r2,R25-264-32,images/R25-264-32_x018944_y022528.png,context/R25-264-32_x018944_y022528.jpg,253.6,760.8,341 341 341 341,R25-264-32_x018944_y022528
821,R25-264-35_x030720_y019968,R25-264-35,images/R25-264-35_x030720_y019968.png,context/R25-264-35_x030720_y019968.jpg,253.6,760.8,341 341 341 341,
822,R25-264-32_x008192_y022528,R25-264-32,images/R25-264-32_x008192_y022528.png,context/R25-264-32_x008192_y022528.jpg,253.6,760.8,341 341 341 341,
823,R25-264-3_x027648_y014336,R25-264-3,images/R25-264-3_x027648_y014336.png,context/R25-264-3_x027648_y014336.jpg,253.6,760.8,341 341 341 341,
824,R26-122-34_HE_93_x019456_y012288,R26-122-34_HE_93,images/R26-122-34_HE_93_x019456_y012288.png,context/R26-122-34_HE_93_x019456_y012288.jpg,253.6,760.8,341 341 341 341,
825,R25-264-37_x034816_y010240,R25-264-37,images/R25-264-37_x034816_y010240.png,context/R25-264-37_x034816_y010240.jpg,253.6,760.8,341 341 341 341,
826,R25-264-32_x017408_y022528,R25-264-32,images/R25-264-32_x017408_y022528.png,context/R25-264-32_x017408_y022528.jpg,253.6,760.8,341 341 341 341,
827,R25-264-34_x024576_y011264,R25-264-34,images/R25-264-34_x024576_y011264.png,context/R25-264-34_x024576_y011264.jpg,253.6,760.8,341 341 341 341,
828,R25-264-37_x018944_y009216,R25-264-37,images/R25-264-37_x018944_y009216.png,context/R25-264-37_x018944_y009216.jpg,253.6,760.8,341 341 341 341,
829,R25-264-34_x017408_y009728__r2,R25-264-34,images/R25-264-34_x017408_y009728.png,context/R25-264-34_x017408_y009728.jpg,253.6,760.8,341 341 341 341,R25-264-34_x017408_y009728
830,R25-264-30_x015360_y026624,R25-264-30,images/R25-264-30_x015360_y026624.png,context/R25-264-30_x015360_y026624.jpg,253.6,760.8,341 341 341 341,
831,R25-264-37_x032768_y007168__r2,R25-264-37,images/R25-264-37_x032768_y007168.png,context/R25-264-37_x032768_y007168.jpg,253.6,760.8,341 341 341 341,R25-264-37_x032768_y007168
832,R25-264-3_x012288_y028160,R25-264-3,images/R25-264-3_x012288_y028160.png,context/R25-264-3_x012288_y028160.jpg,253.6,760.8,341 341 341 341,
833,R25-264-11_x003584_y011776,R25-264-11,images/R25-264-11_x003584_y011776.png,context/R25-264-11_x003584_y011776.jpg,253.6,760.8,341 341 341 341,
834,R25-264-37_x026112_y020480,R25-264-37,images/R25-264-37_x026112_y020480.png,context/R25-264-37_x026112_y020480.jpg,253.6,760.8,341 341 341 341,
835,R26-122-9_HE_78_x006144_y019456,R26-122-9_HE_78,images/R26-122-9_HE_78_x006144_y019456.png,context/R26-122-9_HE_78_x006144_y019456.jpg,253.6,760.8,341 341 341 341,
836,R25-264-37_x017920_y008704,R25-264-37,images/R25-264-37_x017920_y008704.png,context/R25-264-37_x017920_y008704.jpg,253.6,760.8,341 341 341 341,
837,R25-264-33_x019968_y007168,R25-264-33,images/R25-264-33_x019968_y007168.png,context/R25-264-33_x019968_y007168.jpg,253.6,760.8,341 341 341 341,
838,R25-264-35_x031744_y015360,R25-264-35,images/R25-264-35_x031744_y015360.png,context/R25-264-35_x031744_y015360.jpg,253.6,760.8,341 341 341 341,
839,R25-264-37_x015360_y008704,R25-264-37,images/R25-264-37_x015360_y008704.png,context/R25-264-37_x015360_y008704.jpg,253.6,760.8,341 341 341 341,
840,R25-264-33_x035328_y014848,R25-264-33,images/R25-264-33_x035328_y014848.png,context/R25-264-33_x035328_y014848.jpg,253.6,760.8,341 341 341 341,
841,R25-264-30_x036864_y008192,R25-264-30,images/R25-264-30_x036864_y008192.png,context/R25-264-30_x036864_y008192.jpg,253.6,760.8,341 341 341 341,
842,R26-122-15_HE_85_x023552_y014848,R26-122-15_HE_85,images/R26-122-15_HE_85_x023552_y014848.png,context/R26-122-15_HE_85_x023552_y014848.jpg,253.6,760.8,341 341 341 341,
843,R25-264-34_x034304_y009728,R25-264-34,images/R25-264-34_x034304_y009728.png,context/R25-264-34_x034304_y009728.jpg,253.6,760.8,341 341 341 341,
844,R25-264-1_x032256_y023552,R25-264-1,images/R25-264-1_x032256_y023552.png,context/R25-264-1_x032256_y023552.jpg,253.6,760.8,341 341 341 341,
845,R25-264-3_x045568_y027648,R25-264-3,images/R25-264-3_x045568_y027648.png,context/R25-264-3_x045568_y027648.jpg,253.6,760.8,341 341 341 341,
846,R25-264-31_x006144_y017408,R25-264-31,images/R25-264-31_x006144_y017408.png,context/R25-264-31_x006144_y017408.jpg,253.6,760.8,341 341 341 341,
847,R25-264-32_x022016_y022016__r2,R25-264-32,images/R25-264-32_x022016_y022016.png,context/R25-264-32_x022016_y022016.jpg,253.6,760.8,341 341 341 341,R25-264-32_x022016_y022016
848,R25-264-35_x020480_y026112,R25-264-35,images/R25-264-35_x020480_y026112.png,context/R25-264-35_x020480_y026112.jpg,253.6,760.8,341 341 341 341,
849,R25-264-36_x009216_y007168,R25-264-36,images/R25-264-36_x009216_y007168.png,context/R25-264-36_x009216_y007168.jpg,253.6,760.8,341 341 341 341,
850,R25-264-1_x028672_y020480,R25-264-1,images/R25-264-1_x028672_y020480.png,context/R25-264-1_x028672_y020480.jpg,253.6,760.8,341 341 341 341,
